
game_date,home_team,away_team,home_win_prob,away_win_prob,fair_spread,fair_total,merge_key,home_spread_consensus,home_spread_dispersion,total_consensus,ml_home_consensus,ml_away_consensus,home_ml_prob_consensus,home_win_prob_model,fair_total_model,fair_spread_model,home_win_prob_market,market_weight,fair_spread_market,fair_total_market,consensus_close,book_dispersion,consensus_total,pred_file_date,home_team_norm,away_team_norm,merge_key_norm,home_score,away_score,home_win_actual,prob_bin,expected_margin,spread_error,actual_margin
2024-01-27,golden state warriors,los angeles lakers,0.5486921409981079,0.4513078590018921,-1.510430460664094,238.37554086860192,golden state warriors__los angeles lakers__2024-01-27,-1.5,0.0,242.9642857142857,-122.07142857142856,102.78571428571428,0.5270690933260046,0.5634149795304974,222.8783417755388,-1.5456564169941505,0.5443150818311,0.7715444760934602,-1.5,242.9642857142857,-1.5,0.0,242.9642857142857,2024-01-27,golden state warriors,los angeles lakers,golden state warriors__los angeles lakers__2024-01-27,144,145,0,6,1.5,2.5,-1
2024-01-27,milwaukee bucks,new orleans pelicans,0.6727963188355445,0.3272036811644555,-4.955949986722271,236.03987283803752,milwaukee bucks__new orleans pelicans__2024-01-27,-5.178571428571429,0.2486225790494235,241.1071428571429,-205.28571428571428,171.92857142857142,0.6463901766780058,0.6692465813046081,220.45805081045813,-4.271390515184741,0.6739464828200401,0.7546008314724484,-5.178571428571429,241.1071428571429,-5.178571428571429,0.2486225790494235,241.1071428571429,2024-01-27,milwaukee bucks,new orleans pelicans,milwaukee bucks__new orleans pelicans__2024-01-27,141,117,1,7,5.178571428571429,-18.82142857142857,24
2024-01-27,new york knicks,miami heat,0.6166485471234994,0.3833514528765006,-3.36808828329642,220.79719256624375,new york knicks__miami heat__2024-01-27,-4.321428571428571,0.2486225790494234,218.57142857142856,-183.2142857142857,155.78571428571428,0.6232150632967403,0.5180008596287776,227.64140223177264,-0.4365731587048792,0.6471433288339814,0.7546008314724486,-4.321428571428571,218.57142857142856,-4.321428571428571,0.2486225790494234,218.57142857142856,2024-01-27,new york knicks,miami heat,new york knicks__miami heat__2024-01-27,125,109,1,7,4.321428571428571,-11.678571428571429,16
2024-01-27,san antonio spurs,minnesota timberwolves,0.231604192974562,0.768395807025438,7.986362969525608,227.1673269093133,san antonio spurs__minnesota timberwolves__2024-01-27,10.607142857142858,0.21290765681316,227.5,406.07142857142856,-544.1428571428571,0.1896813448529106,0.5082737907634642,226.128101660894,-0.2005950562616122,0.1688530106120955,0.7575089340048868,10.607142857142858,227.5,10.607142857142858,0.21290765681316,227.5,2024-01-27,san antonio spurs,minnesota timberwolves,san antonio spurs__minnesota timberwolves__2024-01-27,113,112,1,2,-10.607142857142858,-11.607142857142858,1
2024-01-28,atlanta hawks,toronto raptors,0.694562655468804,0.305437344531196,-5.65818253577376,236.28876984966053,atlanta hawks__toronto raptors__2024-01-28,-6.892857142857143,0.2894671117609197,241.64285714285717,-270.57142857142856,220.0,0.7002430216738362,0.5790789123859675,220.13602614417047,-1.933293232374352,0.7287152661799668,0.7510517800821739,-6.892857142857143,241.64285714285717,-6.892857142857143,0.2894671117609197,241.64285714285717,2024-01-28,atlanta hawks,toronto raptors,atlanta hawks__toronto raptors__2024-01-28,126,125,1,8,6.892857142857143,5.892857142857143,1
2024-01-28,detroit pistons,oklahoma city thunder,0.3003083668148647,0.6996916331851353,5.268628880124926,229.65575745372456,detroit pistons__oklahoma city thunder__2024-01-28,7.9,2.065591117977289,239.35,312.5,-539.5,0.2368045010317347,0.34541599838871,224.5187037607046,3.874245083295559,0.2251905315124002,0.3463657936660576,7.9,239.35,7.9,2.065591117977289,239.35,2024-01-28,detroit pistons,oklahoma city thunder,detroit pistons__oklahoma city thunder__2024-01-28,120,104,1,3,-7.9,-23.9,16
2024-01-28,indiana pacers,memphis grizzlies,0.7132524001364839,0.286747599863516,-6.229935450913289,227.83109622667055,indiana pacers__memphis grizzlies__2024-01-28,-7.714285714285714,0.256776295506548,229.14285714285717,-310.7142857142857,250.7142857142857,0.726024451746954,0.5689610149942826,223.8124078769589,-1.6825053234418554,0.7536279515341109,0.7539117528838344,-7.714285714285714,229.14285714285717,-7.714285714285714,0.256776295506548,229.14285714285717,2024-01-28,indiana pacers,memphis grizzlies,indiana pacers__memphis grizzlies__2024-01-28,116,110,1,8,7.714285714285714,1.7142857142857144,6
2024-01-28,orlando magic,phoenix suns,0.4173138472330968,0.5826861527669032,2.3430474409412523,227.05867498311704,orlando magic__phoenix suns__2024-01-28,1.4285714285714286,0.2672612419124244,227.5,,-120.71428571428572,0.4760431803698831,0.3001407552482841,225.71317534426677,5.131076891597159,0.4586929733768458,0.7530115697324311,1.4285714285714286,227.5,1.4285714285714286,0.2672612419124244,227.5,2024-01-28,orlando magic,phoenix suns,orlando magic__phoenix suns__2024-01-28,113,98,1,5,-1.4285714285714286,-16.428571428571427,15
2024-01-28,portland trail blazers,chicago bulls,0.3412294177271233,0.6587705822728767,4.63563192064891,220.85972123939536,portland trail blazers__chicago bulls__2024-01-28,6.892857142857143,0.21290765681316,219.42857142857144,223.64285714285717,-274.2142857142857,0.2966481908047766,0.5983462309805203,225.3304375651689,-2.4156310397702625,0.2697303400593395,0.7575089340048868,6.892857142857143,219.42857142857144,6.892857142857143,0.21290765681316,219.42857142857144,2024-01-28,portland trail blazers,chicago bulls,portland trail blazers__chicago bulls__2024-01-28,96,104,0,3,-6.892857142857143,1.1071428571428568,-8
2024-01-29,boston celtics,new orleans pelicans,0.7571809414507696,0.2428190585492303,-7.575939539957696,230.848941026112,boston celtics__new orleans pelicans__2024-01-29,-7.892857142857143,0.21290765681316,234.07142857142856,-325.0,261.42857142857144,0.734068652937199,0.7477558072066316,220.78233055005435,-6.585932281114677,0.760147034680634,0.7575089340048868,-7.892857142857143,234.07142857142856,-7.892857142857143,0.21290765681316,234.07142857142856,2024-01-29,boston celtics,new orleans pelicans,boston celtics__new orleans pelicans__2024-01-29,118,112,1,8,7.892857142857143,1.8928571428571432,6
2024-01-29,brooklyn nets,utah jazz,0.4644912737218724,0.5355087262781275,1.1315927441691749,234.00951547153076,brooklyn nets__utah jazz__2024-01-29,0.9285714285714286,0.5836602955995385,236.25,-106.15384615384616,-112.92307692307692,0.4926316966189948,0.4324928439312928,228.32613939037867,1.6465913859230596,0.4772014399259057,0.7172483668189713,0.9285714285714286,236.25,0.9285714285714286,0.5836602955995385,236.25,2024-01-29,brooklyn nets,utah jazz,brooklyn nets__utah jazz__2024-01-29,147,114,1,5,-0.9285714285714286,-33.92857142857143,33
2024-01-29,charlotte hornets,new york knicks,0.2605541130401043,0.7394458869598957,7.020855640883164,219.81230144328825,charlotte hornets__new york knicks__2024-01-29,9.357142857142858,0.3631365196012812,219.14285714285717,331.2857142857143,-421.07142857142856,0.2232055391460107,0.4904811988159525,221.75794105469504,0.230786700642847,0.1995852203944554,0.7440065699610316,9.357142857142858,219.14285714285717,9.357142857142858,0.3631365196012812,219.14285714285717,2024-01-29,charlotte hornets,new york knicks,charlotte hornets__new york knicks__2024-01-29,92,113,0,2,-9.357142857142858,11.642857142857142,-21
2024-01-29,cleveland cavaliers,los angeles clippers,0.4745833586476429,0.5254166413523571,0.9690656866822712,225.68074783579573,cleveland cavaliers__los angeles clippers__2024-01-29,1.6071428571428572,0.21290765681316,226.5,103.07142857142856,-122.78571428571428,0.4719741611994825,0.5421479963784456,223.1215160923876,-1.024200148596764,0.4530326453206257,0.7575089340048868,1.6071428571428572,226.5,1.6071428571428572,0.21290765681316,226.5,2024-01-29,cleveland cavaliers,los angeles clippers,cleveland cavaliers__los angeles clippers__2024-01-29,118,108,1,5,-1.6071428571428572,-11.607142857142858,10
2024-01-29,dallas mavericks,orlando magic,0.6703141811784084,0.3296858188215916,-4.805624662596542,225.5899095729588,dallas mavericks__orlando magic__2024-01-29,-4.5,0.0,227.07142857142856,-188.78571428571428,159.92857142857142,0.6294789582222593,0.7237689851269017,220.58649455391776,-5.837786267411822,0.6535106267748643,0.7715444760934602,-4.5,227.07142857142856,-4.5,0.0,227.07142857142856,2024-01-29,dallas mavericks,orlando magic,dallas mavericks__orlando magic__2024-01-29,131,129,1,7,4.5,2.5,2
2024-01-29,denver nuggets,milwaukee bucks,0.6206496951559012,0.3793503048440988,-3.527422624475054,233.37031214136616,denver nuggets__milwaukee bucks__2024-01-29,-3.9642857142857135,0.2373155732746617,238.64285714285717,-167.92857142857142,143.0,0.6035295578569294,0.588857032984437,217.07466146822208,-2.1772267889664305,0.6307324790137003,0.7555407470782707,-3.9642857142857135,238.64285714285717,-3.9642857142857135,0.2373155732746617,238.64285714285717,2024-01-29,denver nuggets,milwaukee bucks,denver nuggets__milwaukee bucks__2024-01-29,113,107,1,7,3.9642857142857135,-2.0357142857142865,6
2024-01-29,houston rockets,los angeles lakers,0.4434512592605356,0.5565487407394645,1.6724365205673726,231.15809568420133,houston rockets__los angeles lakers__2024-01-29,1.0714285714285714,0.1815682598006407,233.07142857142856,,-115.07142857142856,0.4878471824593636,0.3566721207353737,225.1019305091069,3.574773241912321,0.4718827509438146,0.759918018391506,1.0714285714285714,233.07142857142856,1.0714285714285714,0.1815682598006407,233.07142857142856,2024-01-29,houston rockets,los angeles lakers,houston rockets__los angeles lakers__2024-01-29,135,119,1,5,-1.0714285714285714,-17.071428571428573,16
2024-01-29,memphis grizzlies,sacramento kings,0.2407496991943596,0.7592503008056404,7.719573018089073,224.1946009326372,memphis grizzlies__sacramento kings__2024-01-29,10.142857142857142,0.2344036154692477,223.4642857142857,370.0,-482.5,0.2045301374629798,0.4909129783343578,226.45468331213837,0.2203156929085437,0.1812393664235242,0.7557798939927207,10.142857142857142,223.4642857142857,10.142857142857142,0.2344036154692477,223.4642857142857,2024-01-29,memphis grizzlies,sacramento kings,memphis grizzlies__sacramento kings__2024-01-29,94,103,0,2,-10.142857142857142,-1.1428571428571423,-9
2024-01-29,miami heat,phoenix suns,0.5479147983508591,0.4520852016491409,-1.725853855507967,228.8272163116137,miami heat__phoenix suns__2024-01-29,-3.142857142857143,0.2344036154692478,230.14285714285717,-145.0,123.0,0.5687153467054216,0.3920306600266748,224.7557460947429,2.65929940565791,0.5977645023043909,0.7557798939927207,-3.142857142857143,230.14285714285717,-3.142857142857143,0.2344036154692478,230.14285714285717,2024-01-29,miami heat,phoenix suns,miami heat__phoenix suns__2024-01-29,105,118,0,6,3.142857142857143,16.142857142857142,-13
2024-01-29,oklahoma city thunder,minnesota timberwolves,0.5627044689935429,0.4372955310064571,-1.9281381953885668,224.95865594942055,oklahoma city thunder__minnesota timberwolves__2024-01-29,-2.5357142857142856,0.1336306209562122,224.78571428571428,-140.28571428571428,119.28571428571428,0.5613621847663184,0.4986889475395898,225.51653185305477,0.0317831627904846,0.5822303977867146,0.763358639098336,-2.5357142857142856,224.78571428571428,-2.5357142857142856,0.1336306209562122,224.78571428571428,2024-01-29,oklahoma city thunder,minnesota timberwolves,oklahoma city thunder__minnesota timberwolves__2024-01-29,101,107,0,6,2.5357142857142856,8.535714285714285,-6
2024-01-29,portland trail blazers,philadelphia 76ers,0.259747849152802,0.740252150847198,7.062259836651831,222.26696407461895,portland trail blazers__philadelphia 76ers__2024-01-29,8.535714285714286,0.2373155732746614,221.53571428571428,286.7857142857143,-362.1428571428572,0.2481437612845149,0.3979842077952794,224.52700948180504,2.5083112258913665,0.2223157150132652,0.7555407470782707,8.535714285714286,221.53571428571428,8.535714285714286,0.2373155732746614,221.53571428571428,2024-01-29,portland trail blazers,philadelphia 76ers,portland trail blazers__philadelphia 76ers__2024-01-29,130,104,1,3,-8.535714285714286,-34.535714285714285,26
2024-01-29,san antonio spurs,washington wizards,0.6258785316488726,0.3741214683511273,-3.638227985983944,235.7674266295183,san antonio spurs__washington wizards__2024-01-29,-3.7142857142857135,0.2567762955065477,241.6071428571429,-162.5,138.35714285714286,0.5959226704371596,0.6368830549851581,217.87697168457183,-3.405218827942836,0.6222574748073648,0.7539117528838344,-3.7142857142857135,241.6071428571429,-3.7142857142857135,0.2567762955065477,241.6071428571429,2024-01-29,san antonio spurs,washington wizards,san antonio spurs__washington wizards__2024-01-29,113,118,0,7,3.7142857142857135,8.714285714285714,-5
2024-01-30,atlanta hawks,los angeles lakers,0.6420110655204053,0.3579889344795947,-4.2550935909282295,242.19070106804293,atlanta hawks__los angeles lakers__2024-01-30,-5.928571428571429,0.331496772065898,247.5,-221.42857142857144,184.3571428571429,0.6618444183727415,0.4715861743751732,226.50321536426256,0.6895629428382909,0.6942990831533554,0.7471375249084382,-5.928571428571429,247.5,-5.928571428571429,0.331496772065898,247.5,2024-01-30,atlanta hawks,los angeles lakers,atlanta hawks__los angeles lakers__2024-01-30,138,122,1,7,5.928571428571429,-10.071428571428571,16
2024-01-30,boston celtics,indiana pacers,0.760673503009609,0.239326496990391,-7.701918488441146,241.6814673124935,boston celtics__indiana pacers__2024-01-30,-7.964285714285714,0.1336306209562121,247.57142857142856,-329.2307692307692,263.9230769230769,0.7359866003517843,0.7560546775742563,222.6816069591255,-6.855573252335351,0.7620931091340646,0.763358639098336,-7.964285714285714,247.57142857142856,-7.964285714285714,0.1336306209562121,247.57142857142856,2024-01-30,boston celtics,indiana pacers,boston celtics__indiana pacers__2024-01-30,129,124,1,8,7.964285714285714,2.9642857142857144,5
2024-01-30,chicago bulls,toronto raptors,0.6847252671488475,0.3152747328511525,-5.264215997235665,225.33903123422752,chicago bulls__toronto raptors__2024-01-30,-6.857142857142857,0.2344036154692477,227.17857142857144,-282.6428571428572,230.57142857142856,0.7092907223718719,0.5138003061188444,219.6462669659361,-0.3346378678947029,0.7326965814491817,0.7557798939927207,-6.857142857142857,227.17857142857144,-6.857142857142857,0.2344036154692477,227.17857142857144,2024-01-30,chicago bulls,toronto raptors,chicago bulls__toronto raptors__2024-01-30,107,118,0,8,6.857142857142857,17.857142857142858,-11
2024-01-30,golden state warriors,philadelphia 76ers,0.5898585143706989,0.4101414856293011,-2.6981793486513364,230.71409823227344,golden state warriors__philadelphia 76ers__2024-01-30,-3.571428571428572,0.1815682598006407,234.3571428571429,-160.21428571428572,136.78571428571428,0.5930582251999718,0.4972829967923644,219.18297359853435,0.0658673927527729,0.6181297319029699,0.759918018391506,-3.571428571428572,234.3571428571429,-3.571428571428572,0.1815682598006407,234.3571428571429,2024-01-30,golden state warriors,philadelphia 76ers,golden state warriors__philadelphia 76ers__2024-01-30,119,107,1,7,3.571428571428572,-8.428571428571427,12
2024-01-30,new york knicks,utah jazz,0.5787500232398867,0.4212499767601133,-2.406579383590296,230.78834584513876,new york knicks__utah jazz__2024-01-30,-3.0357142857142856,0.2373155732746616,231.30769230769232,-147.14285714285714,125.21428571428572,0.5726620563508881,0.5190538993145822,229.1832218434064,-0.4621365028948914,0.5976655946711947,0.7555407470782707,-3.0357142857142856,231.30769230769232,-3.0357142857142856,0.2373155732746616,231.30769230769232,2024-01-30,new york knicks,utah jazz,new york knicks__utah jazz__2024-01-30,118,103,1,6,3.0357142857142856,-11.964285714285715,15
2024-01-31,brooklyn nets,phoenix suns,0.3597989759560881,0.6402010240439119,3.9239344717246487,231.98089754985,brooklyn nets__phoenix suns__2024-01-31,3.5,0.0,233.03571428571428,139.57142857142858,-162.92857142857142,0.4025412197626539,0.2924151615073199,228.41854978110015,5.355654284367748,0.3810246330196577,0.7715444760934602,3.5,233.03571428571428,3.5,0.0,233.03571428571428,2024-01-31,brooklyn nets,phoenix suns,brooklyn nets__phoenix suns__2024-01-31,120,136,0,4,-3.5,12.5,-16
2024-01-31,charlotte hornets,chicago bulls,0.3573393412287976,0.6426606587712024,4.257874301215614,217.37882289753568,charlotte hornets__chicago bulls__2024-01-31,5.964285714285714,0.1336306209562121,214.57142857142856,187.7142857142857,-225.64285714285717,0.3340936697840483,0.5512447526591819,226.43492663199672,-1.2466743924692352,0.3030856335577968,0.763358639098336,5.964285714285714,214.57142857142856,5.964285714285714,0.1336306209562121,214.57142857142856,2024-01-31,charlotte hornets,chicago bulls,charlotte hornets__chicago bulls__2024-01-31,110,117,0,4,-5.964285714285714,1.0357142857142856,-7
2024-01-31,cleveland cavaliers,detroit pistons,0.8683724474616645,0.1316275525383354,-12.27873316564814,229.84272319228853,cleveland cavaliers__detroit pistons__2024-01-31,-13.428571428571429,0.1815682598006405,231.64285714285717,-937.3571428571428,620.3571428571429,0.8666508943601146,0.8061945733851746,224.1448602565098,-8.639214662938134,0.8841513522304927,0.759918018391506,-13.428571428571429,231.64285714285717,-13.428571428571429,0.1815682598006405,231.64285714285717,2024-01-31,cleveland cavaliers,detroit pistons,cleveland cavaliers__detroit pistons__2024-01-31,128,121,1,9,13.428571428571429,6.428571428571429,7
2024-01-31,houston rockets,new orleans pelicans,0.5276314622632313,0.4723685377367687,-0.9396791461762634,226.5396253852857,houston rockets__new orleans pelicans__2024-01-31,-1.4642857142857142,0.7712199555121871,230.5,-108.71428571428572,,0.5281289005699488,0.4913323954330661,217.85934221611308,0.2101447989321068,0.5441192834199008,0.686695527841706,-1.4642857142857142,230.5,-1.4642857142857142,0.7712199555121871,230.5,2024-01-31,houston rockets,new orleans pelicans,houston rockets__new orleans pelicans__2024-01-31,99,110,0,6,1.4642857142857142,12.464285714285714,-11
2024-01-31,miami heat,sacramento kings,0.580608757564716,0.419391242435284,-2.337186922171717,227.20036228182167,miami heat__sacramento kings__2024-01-31,-2.1785714285714284,0.2486225790494233,227.9642857142857,-133.92857142857142,113.5,0.5499223452538521,0.6144633928573943,224.85130274434425,-2.8249285232267045,0.5694165459037377,0.7546008314724486,-2.1785714285714284,227.9642857142857,-2.1785714285714284,0.2486225790494233,227.9642857142857,2024-01-31,miami heat,sacramento kings,miami heat__sacramento kings__2024-01-31,115,106,1,6,2.1785714285714284,-6.821428571428571,9
2024-01-31,minnesota timberwolves,dallas mavericks,0.8080154589574854,0.1919845410425146,-9.474761972825824,221.76316953210505,minnesota timberwolves__dallas mavericks__2024-01-31,-12.964285714285714,0.2373155732746616,221.07142857142856,-888.2857142857143,592.5,0.8610297170091668,0.4461648197626995,223.9011065337429,1.310173933912427,0.8778381008210343,0.7555407470782707,-12.964285714285714,221.07142857142856,-12.964285714285714,0.2373155732746616,221.07142857142856,2024-01-31,minnesota timberwolves,dallas mavericks,minnesota timberwolves__dallas mavericks__2024-01-31,121,87,1,9,12.964285714285714,-21.035714285714285,34
2024-01-31,oklahoma city thunder,denver nuggets,0.6212797911860833,0.3787202088139166,-3.687969040958794,225.32362153769895,oklahoma city thunder__denver nuggets__2024-01-31,-5.607142857142857,0.2129076568131601,224.07142857142856,-213.07142857142856,177.28571428571428,0.6532383274655318,0.4059582827127584,229.23530115012247,2.307267549312032,0.6846672133478364,0.7575089340048868,-5.607142857142857,224.07142857142856,-5.607142857142857,0.2129076568131601,224.07142857142856,2024-01-31,oklahoma city thunder,denver nuggets,oklahoma city thunder__denver nuggets__2024-01-31,105,100,1,7,5.607142857142857,0.6071428571428568,5
2024-01-31,portland trail blazers,milwaukee bucks,0.2277046106525884,0.7722953893474116,8.090544582339076,234.0384699592643,portland trail blazers__milwaukee bucks__2024-01-31,10.5,0.2773500981126145,237.4642857142857,403.2142857142857,-538.1428571428571,0.1909171461966233,0.4678960669474799,223.64325464774512,0.7793493397522082,0.1705926138994956,0.7521302326484898,10.5,237.4642857142857,10.5,0.2773500981126145,237.4642857142857,2024-01-31,portland trail blazers,milwaukee bucks,portland trail blazers__milwaukee bucks__2024-01-31,119,116,1,2,-10.5,-13.5,3
2024-01-31,san antonio spurs,orlando magic,0.3628663327277104,0.6371336672722896,4.025554005758715,225.7341604502892,san antonio spurs__orlando magic__2024-01-31,6.214285714285714,0.2567762955065478,226.17857142857144,201.64285714285717,-247.28571428571428,0.3178097895739752,0.6087755408811841,224.37267056377945,-2.679807092567479,0.2908974990028838,0.7539117528838344,6.214285714285714,226.17857142857144,6.214285714285714,0.2567762955065478,226.17857142857144,2024-01-31,san antonio spurs,orlando magic,san antonio spurs__orlando magic__2024-01-31,98,108,0,3,-6.214285714285714,3.7857142857142856,-10
2024-01-31,washington wizards,los angeles clippers,0.2561037661852658,0.7438962338147341,7.095688341355043,232.8925082526016,washington wizards__los angeles clippers__2024-01-31,9.5,0.0,235.78571428571428,352.5,-451.7857142857143,0.2129713512573192,0.5421479963784456,223.1215160923876,-1.024200148596764,0.1927722149305379,0.7715444760934602,9.5,235.78571428571428,9.5,0.0,235.78571428571428,2024-01-31,washington wizards,los angeles clippers,washington wizards__los angeles clippers__2024-01-31,109,125,0,2,-9.5,6.5,-16
2024-02-01,boston celtics,los angeles lakers,0.8636914758154208,0.1363085241845791,-12.171921181078018,235.81257706493307,boston celtics__los angeles lakers__2024-02-01,-15.178571428571429,0.3166618468883255,238.42857142857144,-1343.923076923077,786.5384615384615,0.8912939874550486,0.6298364233714145,228.0249188430482,-3.221303838134462,0.9078740892318992,0.7485503920730157,-15.178571428571429,238.42857142857144,-15.178571428571429,0.3166618468883255,238.42857142857144,2024-02-01,boston celtics,los angeles lakers,boston celtics__los angeles lakers__2024-02-01,105,114,0,10,15.178571428571429,24.17857142857143,-9
2024-02-01,memphis grizzlies,cleveland cavaliers,0.2533788414527543,0.7466211585472456,7.257968074015097,216.46343618409472,memphis grizzlies__cleveland cavaliers__2024-02-01,8.428571428571429,0.2672612419124241,215.07142857142856,282.85714285714283,-355.35714285714283,0.2511534364423469,0.3523567935337134,220.70735091466608,3.689064588966891,0.225223593064471,0.7530115697324311,8.428571428571429,215.07142857142856,8.428571428571429,0.2672612419124241,215.07142857142856,2024-02-01,memphis grizzlies,cleveland cavaliers,memphis grizzlies__cleveland cavaliers__2024-02-01,101,108,0,3,-8.428571428571429,-1.4285714285714288,-7
2024-02-01,new york knicks,indiana pacers,0.5728262708982206,0.4271737291017794,-2.198618051686537,232.53637833499377,new york knicks__indiana pacers__2024-02-01,-2.0,0.196116135138184,234.82142857142856,-127.14285714285714,107.28571428571428,0.5369619209526955,0.6144080298626922,225.3471298794072,-2.823512199995032,0.5593606488972659,0.7588158964885574,-2.0,234.82142857142856,-2.0,0.196116135138184,234.82142857142856,2024-02-01,new york knicks,indiana pacers,new york knicks__indiana pacers__2024-02-01,109,105,1,6,2.0,-2.0,4
2024-02-01,utah jazz,philadelphia 76ers,0.612624148918992,0.387375851081008,-3.41762024649026,234.8354342314433,utah jazz__philadelphia 76ers__2024-02-01,-5.107142857142857,0.21290765681316,239.28571428571428,-197.8571428571429,166.42857142857142,0.6388261573191049,0.4238628345312353,220.93336783530663,1.8602173782509084,0.6689276056741404,0.7575089340048868,-5.107142857142857,239.28571428571428,-5.107142857142857,0.21290765681316,239.28571428571428,2024-02-01,utah jazz,philadelphia 76ers,utah jazz__philadelphia 76ers__2024-02-01,124,127,0,7,5.107142857142857,8.107142857142858,-3
2024-02-02,atlanta hawks,phoenix suns,0.3892752634836977,0.6107247365163023,3.219390933885463,243.89081312987912,atlanta hawks__phoenix suns__2024-02-02,3.25,0.2594372608313853,250.03571428571428,129.35714285714286,-152.0,0.4196744849648229,0.3738475446906669,225.08840583506057,3.125732124182228,0.394367421595294,0.7536848045956586,3.25,250.03571428571428,3.25,0.2594372608313853,250.03571428571428,2024-02-02,atlanta hawks,phoenix suns,atlanta hawks__phoenix suns__2024-02-02,129,120,1,4,-3.25,-12.25,9
2024-02-02,denver nuggets,portland trail blazers,0.8331101015844967,0.1668898984155032,-10.511262112977404,218.50270877348663,denver nuggets__portland trail blazers__2024-02-02,-12.535714285714286,0.1336306209562123,219.1071428571429,-796.4285714285714,551.7857142857143,0.8525877273131199,0.6585475023913387,216.55292291286452,-3.980776277315401,0.8701903451859991,0.763358639098336,-12.535714285714286,219.1071428571429,-12.535714285714286,0.1336306209562123,219.1071428571429,2024-02-02,denver nuggets,portland trail blazers,denver nuggets__portland trail blazers__2024-02-02,120,108,1,9,12.535714285714286,0.5357142857142865,12
2024-02-02,detroit pistons,los angeles clippers,0.2106387972055582,0.7893612027944418,8.771694539227815,235.52085438631912,detroit pistons__los angeles clippers__2024-02-02,12.0,0.2773500981126148,239.6071428571429,503.2142857142857,-704.5,0.1594398314445267,0.5421479963784456,223.1215160923876,-1.024200148596764,0.1403793346681318,0.7521302326484898,12.0,239.6071428571429,12.0,0.2773500981126148,239.6071428571429,2024-02-02,detroit pistons,los angeles clippers,detroit pistons__los angeles clippers__2024-02-02,125,136,0,2,-12.0,-1.0,-11
2024-02-02,houston rockets,toronto raptors,0.6096663537583213,0.3903336462416786,-3.237296735265833,230.55836563219157,houston rockets__toronto raptors__2024-02-02,-4.538461538461538,0.1386750490563071,234.23076923076923,-187.07692307692307,158.6153846153846,0.6274993045978593,0.4608139473253551,218.7347412890148,0.951917066699678,0.6532132672553661,0.7630100040874142,-4.538461538461538,234.23076923076923,-4.538461538461538,0.1386750490563071,234.23076923076923,2024-02-02,houston rockets,toronto raptors,houston rockets__toronto raptors__2024-02-02,135,106,1,7,4.538461538461538,-24.46153846153846,29
2024-02-02,indiana pacers,sacramento kings,0.4077598151674587,0.5922401848325414,2.776170922721529,244.58019333942528,indiana pacers__sacramento kings__2024-02-02,3.821428571428572,0.2486225790494234,250.25,141.42857142857142,-165.85714285714286,0.3991980722496624,0.5180592069924975,227.14557509670965,-0.4379894819365488,0.3732935741971534,0.7546008314724486,3.821428571428572,250.25,3.821428571428572,0.2486225790494234,250.25,2024-02-02,indiana pacers,sacramento kings,indiana pacers__sacramento kings__2024-02-02,122,133,0,4,-3.821428571428572,7.178571428571428,-11
2024-02-02,memphis grizzlies,golden state warriors,0.2682802253901819,0.7317197746098181,6.785514893060594,225.6956298663685,memphis grizzlies__golden state warriors__2024-02-02,7.821428571428571,0.3724731718342458,224.89285714285717,254.64285714285717,-316.07142857142856,0.2710506507150933,0.3485720001646729,228.01711050858776,3.7898307088466017,0.2434064000697895,0.7430513375397656,7.821428571428571,224.89285714285717,7.821428571428571,0.3724731718342458,224.89285714285717,2024-02-02,memphis grizzlies,golden state warriors,memphis grizzlies__golden state warriors__2024-02-02,101,121,0,3,-7.821428571428571,12.178571428571429,-20
2024-02-02,minnesota timberwolves,orlando magic,0.6957011964056246,0.3042988035943754,-5.6298896932780895,215.4572807471025,minnesota timberwolves__orlando magic__2024-02-02,-6.321428571428571,0.2486225790494238,213.53571428571428,-250.3571428571429,205.42857142857144,0.6856790290469954,0.6406215833983755,221.36608499527307,-3.503412184902631,0.7125571766991272,0.7546008314724484,-6.321428571428571,213.53571428571428,-6.321428571428571,0.2486225790494238,213.53571428571428,2024-02-02,minnesota timberwolves,orlando magic,minnesota timberwolves__orlando magic__2024-02-02,106,108,0,8,6.321428571428571,8.321428571428571,-2
2024-02-02,oklahoma city thunder,charlotte hornets,0.8635419132860181,0.1364580867139818,-12.235072855213248,224.131953185828,oklahoma city thunder__charlotte hornets__2024-02-02,-15.464285714285714,0.1336306209562123,224.92857142857144,-1386.2142857142858,805.3571428571429,0.8940057387394588,0.5744458811429332,221.5622189037716,-1.818265226707628,0.910843574249533,0.763358639098336,-15.464285714285714,224.92857142857144,-15.464285714285714,0.1336306209562123,224.92857142857144,2024-02-02,oklahoma city thunder,charlotte hornets,oklahoma city thunder__charlotte hornets__2024-02-02,126,106,1,10,15.464285714285714,-4.5357142857142865,20
